City,State,Population,Gender_Ratio,Tier,Literacy_Rate,Category,Total_Sales,Discount,Assurance_Sales,Holiday_Sales,Summer_Sales,Winter_Sales,Rain_Sales,01-01-2023,01-02-2023,01-03-2023,01-04-2023,01-05-2023,01-06-2023,01-07-2023,01-08-2023,01-09-2023,01-10-2023,01-11-2023,01-12-2023
Patna,Bihar,1132383,882,2,7,Home Furnishing,10.99,2.97,3.5,1.2,4.430664602,4.715369692,1.84163436,2.46,1.5,1.81,0.9,0.41,1.31,0.13,0.08,0.92,0.71,0.71,0.05
Patna,Bihar,1132383,882,2,7,Clothing and Accessories,41.2,17.07,12,9.2,16.61499226,17.68263634,6.906128849,8.7,1.66,0.8,2.44,11.9,1.48,0.61,0.82,4.88,0.6,6.39,0.93
Patna,Bihar,1132383,882,2,7,"Bags, Wallets & Belts",780.12,55.29,222.5,41.08,314.5771867,334.7912481,130.7560395,194.26,64.12,30.04,32.31,174.53,77.69,27.92,51.76,12.91,38.16,24.87,51.54
Patna,Bihar,1132383,882,2,7,Exercise & Fitness,38.46,10.68,9,20.59,15.50732611,16.50379392,6.445720259,9.11,0.51,3.24,3.25,3.76,5.26,3.23,0.59,2.13,0.49,3.35,3.54
Patna,Bihar,1132383,882,2,7,Home Cleaning & Bathroom Accessories,159.32,29.48,38,4.2,64.24463673,68.37286053,26.70369822,53.38,11.91,30.49,14.92,1.17,17.66,0.75,8.91,16.83,0.21,3,0.08
Patna,Bihar,1132383,882,2,7,Jewellery,21.98,3.39,5,8.69,8.861329203,9.430739384,3.683268719,0.89,3.72,0.67,2.86,4.52,0.82,0.15,2.44,0.46,0.63,3.57,1.25
Patna,Bihar,1132383,882,2,7,Home Improvement,8.24,3.16,1.5,0.99,3.322998451,3.536527269,1.38122577,0.1,0.84,0.64,1.41,0.16,1.11,0.58,0.31,0.15,0.35,2.46,0.14
Patna,Bihar,1132383,882,2,7,Home & Kitchen,30.22,8.38,8,14.28,12.18432765,12.96726665,5.064494489,2.61,2.6,3.1,3.54,2.96,2.58,3.6,0.9,0.42,0.15,0.14,7.61
Patna,Bihar,1132383,882,2,7,Cameras & Accessories,173.06,39.4,34.5,22.7,69.78296748,74.26707265,29.00574117,24.77,12.51,16.89,40.34,2.72,9.83,11.78,5.64,5.41,6.17,33.57,3.42
Patna,Bihar,1132383,882,2,7,Home Lighting,54.94,23.16,19,11.52,22.15332301,23.57684846,9.208171799,7.43,2.15,0.55,7.23,0.26,14.11,0.79,0.67,0.75,6.99,3.87,10.12
Patna,Bihar,1132383,882,2,7,Furniture,140.09,34.01,36.5,43.46,56.49097367,60.12096357,23.48083809,34.98,3.78,1.62,45.7,1.4,7.78,2.56,2.29,1.97,16.65,13.34,8.02
Patna,Bihar,1132383,882,2,7,Books,911.98,61.47,184,102.72,367.7451619,391.3756844,152.8556519,50,195.32,61.01,13.03,81.36,212.35,94.84,24.78,29.41,3.83,46.82,99.23
Patna,Bihar,1132383,882,2,7,Musical Instruments,1543.77,58.1,508.5,625.92,622.5083765,662.5094417,258.7496275,345.25,98.97,266.67,72.59,4.61,278.65,163.19,2.55,40.61,52.39,206.11,12.18
Patna,Bihar,1132383,882,2,7,Pet Supplies,491.7,50.94,175,231.92,198.2722409,211.0127937,82.4131376,77.91,7.88,66.79,10.37,19.26,101.84,49.42,20.94,5.86,6.19,66.44,58.78
Patna,Bihar,1132383,882,2,7,Home Decor,269.2,43.07,72.5,96.21,108.5512827,115.5265574,45.12004181,39.39,21.04,94.87,2.06,6.12,5.51,3.56,7.75,30.84,2.97,46.99,8.1
Patna,Bihar,1132383,882,2,7,Toys and Games,2458.49,66.41,702.5,601.94,991.3612046,1055.063969,412.065688,233.75,344.21,792.23,3.15,65.04,130.93,197.97,122.87,24.38,66.85,43.89,433.21
Patna,Bihar,1132383,882,2,7,Sports,1302.04,63.72,436,79.27,525.0337553,558.7713085,218.2336716,157.76,129.96,127.35,211.02,99.91,86.75,8.89,94.92,90.22,24.21,153.46,117.59
Patna,Bihar,1132383,882,2,7,Wearable Smart Devices,71.42,24.81,22,15.34,28.79931991,30.649903,11.97062334,3.08,12.4,5.08,17.41,0.4,5.9,1.2,5.02,0.4,5.36,14.47,0.7
Patna,Bihar,1132383,882,2,7,"Kitchen, Cookware & Serveware",101.64,26.97,32,53.94,40.98364757,43.61716965,17.03511783,11.46,15.64,1.01,6.52,30.76,2.69,3.89,1.93,10.49,0.73,6.49,10.03
Patna,Bihar,1132383,882,2,7,Mobiles & Accessories,3639.67,62.25,1225.5,2152.48,1467.657649,1561.96621,610.0413817,415.43,376.05,151.92,775.09,249.86,290.78,160.91,281.99,34.51,132.62,417.9,352.58
Patna,Bihar,1132383,882,2,7,Computers,1991.51,63.97,609,321.04,803.0579591,854.6607566,333.7962277,43.36,102.21,231.46,232.16,99.12,240.32,4.76,64.09,23.4,241.55,408.73,300.36
Patna,Bihar,1132383,882,2,7,Baby Care,10.99,0,3.5,0.99,4.430664602,4.715369692,1.84163436,0.06,0.09,0.52,2,1.41,0.49,0.97,0.32,0.47,0.09,2.81,1.76
Patna,Bihar,1132383,882,2,7,Health Care,656.51,57.4,193.5,168.21,264.73221,281.7433391,110.037653,23.33,247.37,45.39,17.94,96.03,105.37,52.91,2.31,39.76,15.07,0.38,10.66
Patna,Bihar,1132383,882,2,7,Beauty and Grooming,1052.07,56.13,315.5,288.9,424.2361356,451.496648,176.3364899,79.6,171.22,87.53,1.61,296.49,38.6,9.84,16.98,33.12,116.39,177.72,22.95
Patna,Bihar,1132383,882,2,7,Building Materials and Supplies,1203.15,58.7,396,236.46,485.1577739,516.3329813,201.6589624,113.28,148.82,20.34,141.26,63.68,259.88,42.48,0.77,22.08,136.33,78.07,176.16
Patna,Bihar,1132383,882,2,7,Footwear,565.86,50.43,143,44.01,228.179227,242.8415391,94.84416953,8,199.87,108.55,11.26,98.93,9.44,50.36,3.89,36.2,4.39,29.04,5.93
Patna,Bihar,1132383,882,2,7,Automotive Accessories,5.49,0,1,0.49,2.215332301,2.357684846,0.92081718,1.09,0.07,1.28,0.23,0.41,0.3,0.23,0.06,0.08,0.54,0.59,0.61
Patna,Bihar,1132383,882,2,7,Kids Accessories,16.48,3.79,5.5,0.12,6.645996903,7.073054538,2.76245154,3.81,0.83,0.09,3.29,0.54,2.73,0.69,0.15,1.57,0.35,1.76,0.67
Patna,Bihar,1132383,882,2,7,Health & Personal Care Appliances,85.15,27.17,26,42.34,34.33765066,36.54411511,14.27266629,16.1,0.72,21.97,0.6,3.58,8.19,8.35,0.44,0.73,4.75,15.23,4.49
Patna,Bihar,1132383,882,2,7,Pens & Stationery,359.85,47.71,106,93.84,145.1042657,154.4283574,60.31352528,42.07,14.16,104.23,26.43,1.56,12.89,10.23,24.84,15.05,10.19,89.09,9.12
Patna,Bihar,1132383,882,2,7,Festive Decor & Gifting,2367.84,62.68,775.5,37.21,954.8082217,1016.162169,396.8722045,97.07,8.13,369.43,20.51,250.95,313.92,129.52,126.29,119.77,21.29,882.86,28.1
Patna,Bihar,1132383,882,2,7,Audio & Video,30.22,14.41,6.5,6.6,12.18432765,12.96726665,5.064494489,3.73,5.15,3.54,3.79,2.54,2.32,0.91,1.11,0.38,2.67,2.28,1.81
Saiha,Mizoram,3945000,1031,3,9,Home Lighting,311.14,40.95,137,82.36,76.21691106,141.825942,93.09904913,15.84,60.24,33.98,2.87,14.76,24.6,29.06,10.31,44.82,8.91,60.77,4.98
Saiha,Mizoram,3945000,1031,3,9,Home Improvement,1073.66,59.83,279,325.85,263.002017,489.3993773,321.2572822,88.44,100.29,104.77,36.09,29.58,92.56,2.5,8.71,76.59,233.46,293.78,6.9
Saiha,Mizoram,3945000,1031,3,9,Clothing and Accessories,48.21,14.96,17,20.9,11.80825383,21.97303327,14.42379634,4.94,2.75,0.94,2.81,5.17,2.89,2.22,3.18,3.07,5.96,8.09,6.2
Saiha,Mizoram,3945000,1031,3,9,"Kitchen, Cookware & Serveware",56.97,22.02,22,22.23,13.95520907,25.96813023,17.04630477,6.91,14.59,1.33,7.66,2.41,2.55,2.5,4.56,2.95,7.03,2.01,2.46
Saiha,Mizoram,3945000,1031,3,9,Toys and Games,1082.42,56.57,387,345.8,265.1489723,493.3944743,323.8797906,362.2,82.63,65.92,0.45,111.86,86.92,46.13,169.47,62.14,46.14,33.38,15.19
Saiha,Mizoram,3945000,1031,3,9,Festive Decor & Gifting,363.73,48.01,149,87.98,89.0986425,165.7965237,108.8340997,62.14,3.46,25.35,33.95,16.66,13.14,20.29,65.14,3.41,19.99,75.21,24.98
Saiha,Mizoram,3945000,1031,3,9,Musical Instruments,1056.13,58.96,436,272.33,258.7081065,481.4091834,316.0122654,282.07,27.8,28.09,33.98,48.04,148.59,45.04,110.08,78.81,82.08,95.4,76.14
Saiha,Mizoram,3945000,1031,3,9,Home Decor,4816.13,69.96,1626,1725.43,1179.751905,2195.305778,1441.06838,219.62,331.25,26.7,99.19,364.53,689.34,529.75,326.12,247.23,337.98,163.25,1481.18
Saiha,Mizoram,3945000,1031,3,9,Food Products,2624.99,65.24,634,1168.05,643.0130947,1196.531539,785.4412737,422.34,743.56,385.77,85.02,100.4,71.83,151.69,87.33,78.07,468.36,12.73,17.9
Saiha,Mizoram,3945000,1031,3,9,Cameras & Accessories,184.06,33.57,46,57.54,45.08606006,83.89703611,55.07267695,16.24,58.81,1.32,12.5,1.85,29.42,26.88,21.45,3.23,3.52,5.69,3.15
Saiha,Mizoram,3945000,1031,3,9,"Bags, Wallets & Belts",144.62,32.32,51,38.94,35.42476148,65.9190998,43.27138903,2.57,12.24,6.6,2.05,4.39,22.38,5.13,18.83,9.39,9.91,48.63,2.48
Saiha,Mizoram,3945000,1031,3,9,Health Care,495.2,52.59,183,124.3,121.3029711,225.7229781,148.1717261,55.6,33.19,60.47,3.64,31.05,26.13,25.9,55.1,29.2,37.97,64.2,72.74
Saiha,Mizoram,3945000,1031,3,9,Automotive Accessories,14312.53,69.65,4474,3853.88,3505.977909,6523.993332,4282.55626,3728.04,1601.12,1647.56,275.86,309.98,1272.57,734.26,390.83,77.12,3080.35,755.37,439.46
Saiha,Mizoram,3945000,1031,3,9,Pet Supplies,157.76,30.32,70,60.12,38.64519434,71.91174524,47.20515167,33.01,19.22,5.45,1.61,21.88,9.7,15.33,1.8,9.36,20.72,6.32,13.36
Saiha,Mizoram,3945000,1031,3,9,Watches,407.55,44.61,171,166.47,99.83341871,185.7720085,121.9466418,4.82,59.22,10.69,32.33,47.51,9.31,7.3,15.77,63.16,35.72,6.85,114.89
Saiha,Mizoram,3945000,1031,3,9,Beauty and Grooming,924.66,53.81,348,354.48,226.5037779,421.482729,276.674639,258.09,75.21,53.38,42.43,103.75,26.94,73.14,25.14,150.59,27.81,69.69,18.5
Saiha,Mizoram,3945000,1031,3,9,Exercise & Fitness,100.79,24.62,30,43.01,24.68998527,45.94361501,30.1588469,17.8,3.22,5.77,12.36,1.54,5.01,19.56,0.68,4.85,5.08,14.98,9.94
Saiha,Mizoram,3945000,1031,3,9,Wearable Smart Devices,267.32,42.79,104,118.34,65.48213485,121.8504572,79.986507,20.31,3.17,27.47,19.05,10.18,8.78,5.44,34.17,4.39,35.98,76.48,21.89
Saiha,Mizoram,3945000,1031,3,9,Baby Care,1577.62,66.46,676,450,386.4519434,719.1174524,472.0515167,88.99,253.37,15.79,265.35,48.55,56.76,75.49,209.18,64.81,122.57,337.95,38.81
Saiha,Mizoram,3945000,1031,3,9,Books,3821.35,70,967,1281.84,936.0724851,1741.862274,1143.413674,424.55,30.36,10.18,485.27,143.65,296.98,51.03,570.53,112.44,409.42,751.79,535.16
Saiha,Mizoram,3945000,1031,3,9,Building Materials and Supplies,429.46,49.77,177,132.3,105.2008068,195.7597509,128.5029129,43.31,13.91,20.75,34.34,43.57,6.54,39.36,38.89,48.67,1.58,134.02,4.52
Saiha,Mizoram,3945000,1031,3,9,Footwear,87.65,22.32,27,39.6,21.46955241,39.95096958,26.22508426,6.78,15.46,7.57,1.84,9.17,2.9,8.9,7.94,3.26,6.12,9.01,8.7
Saiha,Mizoram,3945000,1031,3,9,Health & Personal Care Appliances,21.91,3.53,8,9.2,5.367388103,9.987742394,6.556271066,2.31,4.5,3.11,0.62,0.29,1.34,1.99,1.21,0.04,3.31,0.26,2.92
Saiha,Mizoram,3945000,1031,3,9,Home & Kitchen,1704.71,59.82,571,746.88,417.5827944,777.0463583,510.0778889,359.41,274.75,52,97.45,110.4,157.73,49.18,173.96,244.16,42.78,30.04,112.85
Saiha,Mizoram,3945000,1031,3,9,Jewellery,858.93,51.83,258,229.32,210.4016136,391.5195019,257.0058258,66.54,191.2,29.13,14.3,82.43,84.54,85.98,57.99,17.48,95.55,8.71,125.07
Saiha,Mizoram,3945000,1031,3,9,Pens & Stationery,1047.36,58.34,387,265.29,256.5611513,477.4140865,313.3897569,30.22,72.98,120.94,6.17,32.88,96.56,1.13,119.4,112.7,80.17,60.03,314.18
Saiha,Mizoram,3945000,1031,3,9,Home Cleaning & Bathroom Accessories,696.78,55.59,209,275.07,170.6829417,317.6102081,208.4894199,22.12,6.27,91.36,67.59,3.16,8.58,14.95,50.71,3.18,139.64,242.93,46.29
Saiha,Mizoram,3945000,1031,3,9,Mobiles & Accessories,1967.64,68.79,830,776.77,481.9914516,896.899267,588.7531417,725.9,27.47,201.1,178.57,53.65,48.67,315.54,16.55,171.46,85.21,31.63,111.9
Saiha,Mizoram,3945000,1031,3,9,Computers,2125.41,63.78,814,882.7,520.636646,968.8110123,635.9582934,451.47,373.22,196.19,120.64,18.26,185.55,143.5,114.93,224.81,152.71,105.07,39.05
Saiha,Mizoram,3945000,1031,3,9,Audio & Video,74.5,26.46,20,19.04,18.24911955,33.95832414,22.29132162,18.28,5.77,1.76,3.96,10.55,1.98,3.42,3.34,15.04,0.49,8.45,1.45
Saiha,Mizoram,3945000,1031,3,9,Kids Accessories,1130.63,58.73,503,296.7,276.9572261,515.3675075,338.303587,80.08,93.73,6.7,117.26,54.46,98.54,109.4,134.73,68.86,25.31,236.56,104.99
Saiha,Mizoram,3945000,1031,3,9,Home Furnishing,92.03,30.01,36,30.24,22.54303003,41.94851806,27.53633848,18.86,1.91,3.78,0.17,4.61,13.99,0.61,1.11,12.94,12.88,4.24,16.93
Saiha,Mizoram,3945000,1031,3,9,Furniture,3764.38,68.36,1245,1623.51,922.117276,1715.894143,1126.367369,340.72,111.75,348.62,219.79,218.91,134.8,461.53,284.57,120.56,259.71,260.03,1003.4
Saiha,Mizoram,3945000,1031,3,9,Sports,140.23,33.83,58,64,34.35128386,63.92155132,41.96013482,29.94,23.17,25.57,2.88,0.18,5.71,0.68,24.93,1.58,14.78,5.79,5.03
Shivpuri,MadhyaPradesh,1618725,890,3,6,Exercise & Fitness,48.25,20.9,18,7.74,26.35584909,4.88124552,17.00951851,1.37,0.83,7.44,7.85,6.95,4.13,0.35,2.14,3.2,11.32,0.97,1.72
Shivpuri,MadhyaPradesh,1618725,890,3,6,Jewellery,34.46,14.11,13,5.63,18.8256065,3.486603943,12.14965608,0.2,0.35,7.18,6.38,4.06,1.21,0.01,0.51,11.4,0.23,0.12,2.81
Shivpuri,MadhyaPradesh,1618725,890,3,6,Health Care,20.68,8.14,9,1.52,11.2953639,2.091962366,7.289793649,1.06,0.22,2.91,5.19,3.1,0.1,2.29,1.34,1.57,2.09,0.7,0.12
Shivpuri,MadhyaPradesh,1618725,890,3,6,Watches,182.65,35.95,97,20.42,99.77571443,18.4790009,64.39317723,1.23,0.46,5.64,32.57,30.87,30.69,2.76,40.35,0.88,20.4,16.11,0.69
Shivpuri,MadhyaPradesh,1618725,890,3,6,Baby Care,20.68,4.48,11,1.65,11.2953639,2.091962366,7.289793649,0.44,0.39,6.14,1.79,0.96,2.4,3.96,0.25,0.48,2.6,0.92,0.35
Shivpuri,MadhyaPradesh,1618725,890,3,6,Pens & Stationery,933.92,56.2,439,77.37,510.173936,94.48696685,329.2556798,12.27,7.3,316.06,83.25,47.93,62.94,84.45,14.9,133.48,96.42,33.11,41.81
Shivpuri,MadhyaPradesh,1618725,890,3,6,Mobiles & Accessories,48.25,14.47,25,12.84,26.35584909,4.88124552,17.00951851,2.01,0.86,7.48,5.44,4.94,8.5,6.54,1.08,0.07,9.32,1.48,0.53
Shivpuri,MadhyaPradesh,1618725,890,3,6,Home Furnishing,110.28,27.3,56,9.5,60.24194079,11.15713262,38.87889946,4.48,4.48,3.99,3.01,10.9,42.35,14.79,1.52,0.44,22.14,0.16,2.03
Shivpuri,MadhyaPradesh,1618725,890,3,6,Toys and Games,875.33,57.25,398,1.88,478.170405,88.55974015,308.6012645,22.76,14.29,98.77,176.06,71.42,131.92,221.08,17.06,21.5,48.95,25.29,26.21
Shivpuri,MadhyaPradesh,1618725,890,3,6,Home Lighting,4555.86,70,2564,918.87,2488.745179,460.9290412,1606.184534,16.06,81.68,382.25,219.76,928.09,958.64,259.93,210.06,471.29,664.91,181.06,182.12
Shivpuri,MadhyaPradesh,1618725,890,3,6,Audio & Video,554.84,53.65,198,105.09,303.0922646,56.13432348,195.6094629,0.49,18.73,148.58,116.19,14.42,23.9,59.26,67.16,66.98,2.21,31.29,5.63
Shivpuri,MadhyaPradesh,1618725,890,3,6,Home & Kitchen,713.36,53.38,304,164.17,389.6900545,72.17270162,251.4978809,45.58,9.02,111.48,35.21,117.45,125.54,28.72,37.51,176.91,8.36,0.65,16.92
Shivpuri,MadhyaPradesh,1618725,890,3,6,Pet Supplies,141.29,32.52,80,5.63,77.18498663,14.29507617,49.81358993,6.12,1.8,2.39,15.15,38.98,20.66,23.81,0.62,12.45,12.94,4.1,2.27
Shivpuri,MadhyaPradesh,1618725,890,3,6,Wearable Smart Devices,4128.53,64.69,2048,1011.13,2255.307658,417.6951524,1455.528799,68.63,56.03,16.42,674.13,316.45,1248.31,255.6,598.77,355.33,245.82,289.41,3.62
Shivpuri,MadhyaPradesh,1618725,890,3,6,Home Improvement,10.34,4.64,3,0.2,5.647681949,1.045981183,3.644896824,0.83,0.07,1.16,1.8,1.87,0.81,1.78,1.39,0.39,0.08,0.05,0.09
Shivpuri,MadhyaPradesh,1618725,890,3,6,Musical Instruments,86.15,25.33,45,3.96,47.06401624,8.716509857,30.3741402,2.03,1.98,16.16,14.93,15.58,0.39,6.72,13.84,9.45,0.37,1.47,3.23
Shivpuri,MadhyaPradesh,1618725,890,3,6,Computers,141.29,31.86,68,59.56,77.18498663,14.29507617,49.81358993,7.03,5.5,8.5,40.79,18.06,9.84,6.11,24.21,4.95,14.54,0.41,1.36
Shivpuri,MadhyaPradesh,1618725,890,3,6,Furniture,530.71,46.76,223,10.89,289.91434,53.69370072,187.1047037,3.59,1.76,50.28,68.02,60.28,111.34,14.93,42.45,39.22,90.5,26.19,22.16
Shivpuri,MadhyaPradesh,1618725,890,3,6,Health & Personal Care Appliances,62.03,20.36,30,0.95,33.88609169,6.275887097,21.86938095,3.46,0.42,2.75,17.49,0.63,13.01,1.66,15.83,0.42,3.96,1.85,0.55
Shivpuri,MadhyaPradesh,1618725,890,3,6,Automotive Accessories,341.17,44.86,135,78.22,186.3735043,34.51737903,120.2815952,15.87,0.33,38.9,45.31,48.47,53.69,9.77,12.53,13.91,84.07,11.94,6.37
Shivpuri,MadhyaPradesh,1618725,890,3,6,Sports,658.22,52.56,351,211,359.5690841,66.59413531,232.0584312,5.24,44.93,31.07,37.59,269.71,21.2,149.12,18.57,35.28,29.09,3.48,12.95
Shivpuri,MadhyaPradesh,1618725,890,3,6,Footwear,1199.27,61.33,483,94.63,655.1311061,121.3338172,422.8080316,16.59,71.29,478.21,57.57,4.21,115.14,8.21,53.67,146.01,214.92,15.02,18.44
Shivpuri,MadhyaPradesh,1618725,890,3,6,"Bags, Wallets & Belts",34.46,11.41,15,1.35,18.8256065,3.486603943,12.14965608,2.22,0.31,6.65,11.83,0.26,0.1,0.37,0.37,5.56,5.85,0.31,0.65
Shivpuri,MadhyaPradesh,1618725,890,3,6,Beauty and Grooming,137.85,35.29,66,5.6,75.30242598,13.94641577,48.59862433,11.59,1.37,11.1,6.5,4.88,52.83,9.95,4.91,0.73,33,0.31,0.67
Shivpuri,MadhyaPradesh,1618725,890,3,6,Home Cleaning & Bathroom Accessories,499.7,49.49,191,46.3,272.9712942,50.55575717,176.1700132,4.47,29.26,65.09,86.84,82.87,38.17,33.15,66.81,29.63,46.58,14.32,2.51
Shivpuri,MadhyaPradesh,1618725,890,3,6,Festive Decor & Gifting,5575.93,66.13,2912,880.95,3045.983131,564.132518,1965.814354,56.94,36.8,2000.75,225.9,219.79,599.54,194.57,1605.44,22.65,143.16,309.08,161.3
Shivpuri,MadhyaPradesh,1618725,890,3,6,Clothing and Accessories,89.6,22.28,42,0.19,48.94657689,9.065170251,31.58910581,1.33,2.34,0.98,34.08,9.49,4.39,0.85,6.85,11.17,12.71,5.05,0.35
Shivpuri,MadhyaPradesh,1618725,890,3,6,Home Decor,72.37,20,31,6.08,39.53377364,7.32186828,25.51427777,1.26,2.4,1.37,24.37,4.21,9.58,6.52,3.18,6.79,9.02,1.31,2.35
Shivpuri,MadhyaPradesh,1618725,890,3,6,Books,134.4,35.96,43,2.95,73.41986533,13.59775538,47.38365872,6.76,1.29,49.36,3.13,1.78,19.15,3.9,5.72,34.37,3.39,1.33,4.22
Shivpuri,MadhyaPradesh,1618725,890,3,6,Food Products,51.69,18.45,15,25.85,28.23840974,5.229905914,18.22448412,1.57,1.6,17.27,6.78,0.22,3.97,1.6,0.37,16.12,0.14,0.04,2.02
Shivpuri,MadhyaPradesh,1618725,890,3,6,Kids Accessories,389.42,46.85,220,28.46,212.7293534,39.39862455,137.2911137,15.42,4.45,38.71,77.13,78.79,18.09,24.65,24.2,26.5,61.94,14.84,4.69
Shivpuri,MadhyaPradesh,1618725,890,3,6,Cameras & Accessories,479.02,52.62,152,89.14,261.6759303,48.46379481,168.8802195,1.14,0.39,4.74,7.35,163.7,85.89,22.34,12.69,10.72,123.13,22.52,24.42
Shivpuri,MadhyaPradesh,1618725,890,3,6,"Kitchen, Cookware & Serveware",13.78,2.71,6,0.18,7.530242598,1.394641577,4.859862433,0.52,0.22,2.01,2.03,1.64,1.85,1.14,0.03,2.94,0.75,0.13,0.53
Shivpuri,MadhyaPradesh,1618725,890,3,6,Building Materials and Supplies,854.65,56.72,448,58.7,466.8750411,86.46777778,301.3114708,8.57,19.02,177.4,152.24,18.49,118.74,20.31,100.2,106.04,74.76,12.59,46.29
Sitarganj,Uttarakhand,2030543,975,3,6,Pet Supplies,30.55,13.82,11,0.59,9.020541335,11.71823419,9.811762111,4.88,0.14,0.74,0.58,1.36,6.34,1.85,0.43,0.51,7.02,0.93,5.77
Sitarganj,Uttarakhand,2030543,975,3,6,Audio & Video,20.37,6.65,4,2.29,6.013694223,7.812156128,6.54117474,3.22,2.34,3.36,1.45,0.46,0.75,0.35,1.19,0.43,4.57,0.87,1.38
Sitarganj,Uttarakhand,2030543,975,3,6,Footwear,534.63,52.76,145,63.59,157.8594734,205.0690984,171.7058369,81.14,49.73,6.78,57.74,28.52,64.82,97.06,8.75,32.75,33.15,43.87,30.33
Sitarganj,Uttarakhand,2030543,975,3,6,Kids Accessories,168.03,33.52,64,13.04,49.61297734,64.45028806,53.96469161,42.28,3.32,15.27,5.43,0.08,28.84,16.83,10.86,12.28,14,1.4,17.45
Sitarganj,Uttarakhand,2030543,975,3,6,Automotive Accessories,137.48,31.03,36,3,40.59243601,52.73205386,44.1529295,20.86,8.2,22.23,2.14,13.96,2.26,5.28,11.94,16.96,9.97,4.39,19.28
Sitarganj,Uttarakhand,2030543,975,3,6,Home Decor,45.83,12.47,13,3.8,13.530812,17.57735129,14.71764317,0.81,2.55,2.48,1.1,0.06,9.89,0.27,3.98,7.92,2.54,7.61,6.6
Sitarganj,Uttarakhand,2030543,975,3,6,Home Furnishing,203.67,41.78,70,8.62,60.13694223,78.12156128,65.4117474,5.91,24.07,3.88,30.6,5.79,19.88,24.01,29.95,1.39,10.06,44.66,3.48
Sitarganj,Uttarakhand,2030543,975,3,6,"Bags, Wallets & Belts",15.28,7.14,4,3.12,4.510270668,5.859117096,4.905881055,1.05,1.95,0.59,1.35,2.54,0.03,1.81,0.87,2.14,0.08,2.49,0.37
Sitarganj,Uttarakhand,2030543,975,3,6,"Kitchen, Cookware & Serveware",9160.07,66.57,3112,1853.18,2704.658977,3513.517219,2941.893339,516.18,42.84,1481.87,342.56,797.67,82.56,1204,863.99,468.55,405.35,1942.03,1012.47
Sitarganj,Uttarakhand,2030543,975,3,6,Clothing and Accessories,122.2,32.83,39,29.27,36.08216534,46.87293677,39.24704844,20.23,23,1.55,4.57,18.19,11.77,4.22,4.42,17.47,13.14,3.21,0.43
Sitarganj,Uttarakhand,2030543,975,3,6,Exercise & Fitness,239.31,42.72,62,10.22,70.66090713,91.7928345,76.8588032,13.18,22.81,13.82,32.22,5.66,18.96,15.82,59.49,0.32,1.23,22.95,32.86
Sitarganj,Uttarakhand,2030543,975,3,6,Home & Kitchen,117.11,29.61,33,18.72,34.57874178,44.91989774,37.61175476,5.18,22.21,4.44,9.73,6.55,13.86,6.89,2.25,17.14,11.34,16.19,1.34
Sitarganj,Uttarakhand,2030543,975,3,6,Books,45.83,12.75,9,12.23,13.530812,17.57735129,14.71764317,1.71,0.84,0.13,2.52,6.6,4.28,1.15,10.45,0.81,2.31,10.38,4.65
Sitarganj,Uttarakhand,2030543,975,3,6,Wearable Smart Devices,234.22,43.62,78,52.35,69.15748357,89.83979547,75.22350951,22.01,33.92,12.66,5.82,28.27,22.41,45.46,8.09,1.63,20.05,23.14,10.77
Sitarganj,Uttarakhand,2030543,975,3,6,Beauty and Grooming,3202.71,62.28,1037,756.98,945.6534166,1228.461551,1028.599728,384.56,609.07,13.33,50.69,191.94,689.69,170.5,718.72,8.13,131.25,40.81,194.02
Sitarganj,Uttarakhand,2030543,975,3,6,Musical Instruments,947.07,53.23,336,190.44,279.6367814,363.26526,304.1646254,142.66,81.44,80.62,68.78,13.51,116.72,33.79,78.3,52.98,139.09,16.83,122.34
Sitarganj,Uttarakhand,2030543,975,3,6,Cameras & Accessories,86.56,22.67,18,17.42,25.55820045,33.20166354,27.79999265,5.34,1.89,8.78,7.5,1.23,8.05,4.62,10.1,8.08,5.01,2.81,23.15
Sitarganj,Uttarakhand,2030543,975,3,6,Pens & Stationery,76.38,23.73,24,0.32,22.55135334,29.29558548,24.52940528,8.25,4.49,1.5,0.93,6.56,13.57,14.56,5.82,0.15,4,14.6,1.95
Sitarganj,Uttarakhand,2030543,975,3,6,Baby Care,45.83,11.62,16,3.73,13.530812,17.57735129,14.71764317,4.92,0.38,2.59,2.2,4.23,4.51,1.01,0.76,8.24,4.72,2.92,9.37
Sitarganj,Uttarakhand,2030543,975,3,6,Home Lighting,213.85,43.18,81,45.83,63.14378935,82.02763934,68.68233477,35.67,12.13,8.44,19.91,8.71,26.08,43.1,10.57,0.91,14.1,1.5,32.73
Sitarganj,Uttarakhand,2030543,975,3,6,Festive Decor & Gifting,356.42,41.32,126,38.25,105.2396489,136.7127322,114.470558,79.4,1.07,32.51,58.49,3.32,10.92,9.5,57.16,4.13,43.68,22.81,33.44
Sitarganj,Uttarakhand,2030543,975,3,6,Sports,56.01,20.72,20,20.36,16.53765911,21.48342935,17.98823054,4.71,4.93,11.85,0.77,1.58,2.34,2.21,4.01,2.02,9.75,7.49,4.36
Sitarganj,Uttarakhand,2030543,975,3,6,Home Cleaning & Bathroom Accessories,50.92,16.58,13,13.14,15.03423556,19.53039032,16.35293685,4.58,0.45,2.65,5.37,3.31,3.7,0.8,10.14,4.76,0.66,6.19,8.3
