Product Name,Weight (quintal),Length (meters),Width (meters),Height (meters),Volume (cubic meters)
Product_5960,3.358,1.157,1.771,1.291,2.644
Product_5962,2.5,1.397,0.577,1.612,1.299
Product_5963,0.519,1.438,1.833,0.817,2.155
Product_5966,4.411,0.791,2.368,1.429,2.678
Product_5968,1.676,2.282,0.777,0.775,1.373
Product_5970,2.013,0.749,1.344,2.009,2.022
Product_5973,2.236,1.419,1.381,1.983,3.885
Product_5976,1.298,0.681,1.106,2.49,1.874
Product_5977,1.934,0.885,1.113,2.005,1.974
Product_5978,3.44,1.044,1.659,0.507,0.879
Product_5981,2.324,2.047,2.399,0.805,3.953
Product_5982,3.999,0.541,1.837,2.235,2.22
Product_5984,3.527,1.739,2.028,1.707,6.021
Product_5986,4.499,1.725,0.697,1.068,1.285
Product_5989,3.322,1.911,1.514,1.752,5.07
Product_5991,1.206,0.546,2.369,2.308,2.986
Product_5992,0.78,1.574,1.174,1.741,3.217
Product_5994,3.854,1.326,1.061,0.664,0.935
Product_5995,2.564,1.582,2.098,2.243,7.444
Product_5998,3.728,1.446,1.844,2.288,6.102
Product_6001,3.258,2.167,1.329,1.092,3.145
Product_6002,4.384,1.949,1.024,1.007,2.011
Product_6003,4.998,0.911,1.078,1.616,1.588
Product_6004,1.172,1.002,2.472,2.394,5.93
Product_6005,2.758,1.291,0.604,1.368,1.066
Product_6006,0.808,1.993,0.735,1.458,2.134
Product_6009,3.718,1.076,1.903,0.631,1.293
Product_6010,1.52,1.794,0.805,2.303,3.326
Product_6011,2.941,2.036,1.26,1.332,3.416
Product_6012,2.892,2.204,1.817,1.906,7.635
Product_6015,2.289,1.461,0.501,2.498,1.829
Product_6017,3.754,0.525,2.013,0.693,0.733
Product_6020,2.653,2.005,0.832,2.47,4.122
Product_6021,1.282,1.268,1.342,1.803,3.069
Product_6023,0.82,0.548,1.022,2.118,1.186
Product_6024,4.986,1.206,1.572,1.873,3.551
Product_6025,3.606,1.527,0.763,2.101,2.448
Product_6027,2.604,1.625,0.82,0.939,1.25
Product_6028,0.911,1.342,1.216,0.791,1.29
Product_6031,3.498,1.636,1.419,1.381,3.205
Product_6038,3.389,1.716,2.211,2.073,7.865
Product_6040,1.641,1.726,2.32,1.717,6.877
Product_6041,2.165,1.606,0.582,1.166,1.09
Product_6042,3.914,1.776,1.243,1.724,3.805
Product_6043,1.41,1.79,0.598,1.583,1.695
Product_6044,2.236,1.941,0.621,2.164,2.606
Product_6046,0.537,0.603,2.342,0.902,1.275
Product_6047,2.017,1.643,1.011,1.136,1.886
Product_6048,2.712,1.1,0.52,1.575,0.901
Product_6050,3.54,1.387,1.354,1.459,2.74
Product_6051,1.733,1.363,2.322,2.255,7.138
Product_6052,4.975,1.773,0.541,1.078,1.035
Product_6053,4.058,2.306,2.022,0.985,4.594
Product_6058,1.503,1.245,1.59,1.85,3.661
Product_6060,3.067,0.698,1.99,1.657,2.302
Product_6061,4.777,1.517,2.284,2.045,7.085
Product_6063,1.735,2.028,1.623,1.42,4.674
Product_6065,0.694,2.423,1.752,0.851,3.614
Product_6069,2.736,1.294,2.272,0.795,2.337
Product_6070,2.532,1.491,1.85,1.278,3.527
Product_6072,4.426,1.714,2.332,2.427,9.701
Product_6074,0.926,2.022,2.339,0.917,4.336
Product_6076,4.851,1.426,1.01,0.708,1.019
Product_6077,0.823,0.713,1.225,0.796,0.696
Product_6078,2.379,1.986,2.301,1.05,4.8
Product_6079,3.832,1.467,2.232,0.857,2.806
Product_6087,1.476,1.286,1.637,1.554,3.271
Product_6089,4.895,0.932,2.201,2.303,4.724
Product_6093,3.767,1.858,0.623,1.856,2.149
Product_6094,4.829,2.253,2.161,2.301,11.204
Product_6095,2.298,1.379,2.464,2.055,6.983
Product_6097,3.866,0.763,1.45,1.324,1.466
Product_6099,4.885,1.445,1.9,1.849,5.076
Product_6101,3.963,1.583,2.375,1.978,7.437
Product_6102,1.618,2.26,2.078,2.029,9.528
Product_6104,2.892,0.61,1.324,2.137,1.725
Product_6106,4.096,1.546,1.87,0.518,1.497
Product_6108,3.162,1.639,2.299,1.863,7.019
Product_6109,4.701,1.692,1.381,0.61,1.426
Product_6110,3.755,0.561,1.851,0.981,1.018
Product_6111,4.598,1.201,1.834,1.135,2.5
Product_6112,3.792,1.616,1.752,1.851,5.24
Product_6113,2.418,1.23,2.148,2.406,6.354
Product_6115,2.844,0.763,2.066,1.856,2.927
Product_6116,0.559,2.134,1.966,2.057,8.625
Product_6117,0.707,0.665,1.086,0.819,0.592
Product_6118,1.924,1.649,1.157,1.829,3.489
Product_6119,3.748,0.865,1.549,1.371,1.838
Product_6122,2.398,1.265,1.232,2.301,3.587
Product_6125,3.997,2.236,0.807,2.078,3.749
Product_6128,4.316,1.028,1.999,1.034,2.126
Product_6129,2.189,1.363,2.418,1.306,4.304
Product_6131,1.906,2.185,0.601,2.076,2.727
Product_6132,1.626,1.46,1.785,1.065,2.776
Product_6133,4.369,2.321,0.572,1.403,1.863
Product_6136,3.599,1.512,1.845,1.63,4.545
Product_6137,0.94,0.907,0.916,0.88,0.73
Product_6140,3.914,1.026,1.443,1.573,2.33
Product_6141,3.179,1.119,1.396,1.322,2.067
Product_6142,1.45,1.88,1.351,2.309,5.864
Product_6143,2.598,2.022,1.319,0.588,1.568
Product_6146,1.414,2.433,1.605,0.541,2.111
Product_6147,4.959,1.036,1.305,1.391,1.879
Product_6151,1.627,2.129,1.534,1.446,4.72
Product_6155,3.151,2.094,1.671,2.416,8.454
Product_6156,2.755,1.542,0.578,0.711,0.633
Product_6158,2.963,2.177,2.112,0.96,4.412
Product_6159,0.556,0.7,0.542,1.014,0.385
Product_6160,1.421,1.215,2.235,2.13,5.785
Product_6161,4.9,2.129,1.668,0.675,2.398
Product_6163,2.508,1.42,2.252,1.83,5.854
Product_6164,2.456,1.192,1.016,2.024,2.45
Product_6170,2.25,0.604,0.695,2.161,0.906
Product_6173,4.022,2.347,1.68,1.891,7.457
Product_6177,3.406,1.523,1.375,1.646,3.447
Product_6178,1.9,2.446,2.402,1.314,7.718
Product_6179,1.756,0.618,2.494,2.363,3.643
Product_6180,4.431,0.703,1.632,1.247,1.431
Product_6182,3.532,1.846,2.013,1.258,4.675
Product_6183,3.465,2.181,1.434,0.95,2.97
Product_6184,3.964,1.819,1.901,0.565,1.954
Product_6187,3.104,1.231,1.265,0.721,1.124
Product_6192,1.614,1.683,1.649,0.698,1.937
Product_6193,2.341,0.744,0.952,0.891,0.632
Product_6196,1.432,2.324,1.546,1.343,4.829
Product_6198,3.662,2.34,2.18,0.759,3.869
Product_6199,4.537,1.212,1.874,1.116,2.535
Product_6201,0.633,1.914,1.875,1.917,6.881
Product_6202,2.921,0.756,1.434,2.021,2.19
Product_6204,3.106,0.724,2.311,1.507,2.524
Product_6205,1.199,2.439,2.377,2.365,13.715
Product_6206,2.198,2.385,0.801,2.024,3.867
Product_6207,4.132,1.514,1.618,1.39,3.405
Product_6208,2.15,1.887,1.103,0.786,1.636
Product_6210,4.528,1.878,2.024,2.491,9.468
Product_6211,3.287,1.85,1.003,1.34,2.489
Product_6220,4.847,1.598,2.006,0.55,1.763
Product_6223,4.88,2.123,1.38,2.133,6.251
Product_6224,0.522,1.61,1.337,1.797,3.868
Product_6225,4.544,2.431,1.498,0.734,2.673
Product_6229,3.326,1.365,0.75,2.334,2.389
Product_6231,2.937,1.936,1.007,2.233,4.355
Product_6233,1.555,1.536,2.346,1.485,5.35
Product_6235,4.34,1.524,1.933,0.933,2.748
Product_6236,1.667,1.366,1.869,2.152,5.497
Product_6239,1.15,1.845,0.763,1.428,2.009
Product_6240,3.905,0.501,0.573,0.622,0.179
Product_6245,4.368,0.79,2.345,0.821,1.523
Product_6246,4.358,2.088,0.727,1.949,2.958
Product_6248,1.921,0.856,0.973,0.734,0.611
Product_6250,4.778,1.205,0.96,1.128,1.305
Product_6253,1.746,2.417,1.527,2.045,7.547
Product_6254,4.543,0.813,2.011,1.821,2.975
Product_6255,2.438,0.91,1.145,2.051,2.138
Product_6256,0.642,0.845,0.638,1.939,1.046
Product_6259,3.702,1.945,2.441,0.898,4.261
Product_6260,2.999,2.17,1.364,1.353,4.005
Product_6262,3.699,1.489,1.729,1.927,4.962
Product_6264,1.123,0.777,2.207,1.373,2.355
Product_6265,2.629,2.067,1.86,1.222,4.699
Product_6269,2.813,1.494,0.724,2.021,2.186
Product_6271,1.958,0.682,0.748,1.235,0.63
Product_6274,4.909,1.053,1.433,1.799,2.715
Product_6275,4.785,1.622,1.538,1.591,3.969
Product_6276,4.793,1.412,0.537,0.604,0.458
Product_6277,4.535,0.557,2.104,1.051,1.232
Product_6280,0.58,1.352,2.282,0.99,3.055
Product_6281,1.223,2.332,2.111,1.086,5.347
Product_6282,1.529,1.773,0.974,2.461,4.248
Product_6283,3.874,2.362,1.148,1.108,3.006
Product_6284,0.574,0.804,2.163,2.282,3.972
Product_6286,4.771,1.532,2.357,1.365,4.928
Product_6287,0.562,2.095,2.106,2.115,9.328
Product_6292,0.723,2.378,1.83,0.963,4.193
Product_6301,4.329,0.723,1.506,0.928,1.012
Product_6302,1.501,2.239,1.379,0.901,2.782
Product_6304,3.303,1.431,2.069,1.354,4.009
Product_6305,4.026,0.793,1.759,1.766,2.465
Product_6307,4.791,2.254,1.432,0.723,2.333
Product_6309,4.887,2.433,1.845,1.098,4.927
Product_6311,4.183,1.346,0.63,1.582,1.341
Product_6313,3.511,2.253,0.657,1.074,1.589
Product_6315,3.543,2.483,2.46,0.631,3.854
Product_6323,4.126,1.412,1.94,1.888,5.172
Product_6324,1.575,0.788,2.006,0.911,1.441
Product_6326,1.195,0.781,1.414,0.927,1.024
Product_6327,3.42,2.206,1.667,0.818,3.009
Product_6328,1.868,1.095,2.493,0.611,1.667
Product_6329,1.04,1.023,1.708,0.758,1.325
Product_6330,3.546,2.484,1.344,2.323,7.753
Product_6332,1.016,1.359,1.479,0.72,1.447
Product_6336,1.864,1.092,2.274,1.837,4.558
Product_6338,4.47,1.684,1.677,1.953,5.515
Product_6339,1.642,0.532,1.311,0.515,0.36
Product_6341,2.574,1.878,1.698,2.28,7.272
Product_6344,3.112,1.813,2.427,2.373,10.444
Product_6345,3.573,2.059,1.311,1.424,3.844
Product_6347,4.906,2.442,1.797,0.716,3.142
Product_6349,3.08,1.033,0.93,1.836,1.765
Product_6350,1.14,1.211,1.085,0.657,0.863
Product_6351,3.045,0.794,2.211,1.694,2.973
Product_6357,3.651,2.198,0.94,1.429,2.952
Product_6358,0.762,1.677,1.835,1.211,3.725
Product_6361,1.624,1.992,2.158,1.936,8.32
Product_6362,4.262,1.794,0.652,1.738,2.034
Product_6364,3.782,0.723,1.14,2.124,1.749
Product_6365,4.429,0.749,2.314,0.782,1.355
Product_6366,2.283,1.439,1.768,2.241,5.702
Product_6372,3.74,2.245,1.018,1.447,3.306
Product_6373,2.045,2.324,2.317,0.747,4.025
Product_6374,4.151,1.297,1.533,0.679,1.351
Product_6375,1.153,0.853,1.58,2.299,3.097
Product_6376,1.232,0.974,2.199,1.795,3.843
Product_6378,4.25,2.42,1.415,2.389,8.18
Product_6380,1.425,1.974,2.213,0.858,3.747
Product_6382,3.512,1.524,2.437,2.169,8.054
Product_6383,0.651,0.648,1.168,2.163,1.637
Product_6384,3.436,2.305,2.034,1.409,6.607
Product_6386,1.219,1.628,1.868,2.152,6.547
Product_6387,4.796,1.507,1.493,1.572,3.537
Product_6391,3.74,2.404,1.33,1.143,3.654
Product_6393,1.834,2.394,2.332,0.627,3.503
Product_6395,4.606,0.922,1.12,1.141,1.178
Product_6396,3.544,1.589,1.995,1.493,4.733
Product_6398,2.947,0.942,1.866,0.811,1.425
Product_6400,1.299,1.979,1.21,1.182,2.83
Product_6401,4.206,2.341,2.18,0.989,5.046
Product_6408,4.538,2.032,2.21,0.808,3.628
Product_6409,2.174,1.491,1.559,0.91,2.115
Product_6410,2.131,1.751,1.102,1.285,2.481
Product_6419,2.225,2.047,0.818,2.188,3.665
Product_6421,2.614,2.181,1.714,0.697,2.606
Product_6424,4.15,1.649,1.58,0.606,1.579
Product_6427,3.645,2.363,1.458,0.552,1.902
Product_6429,0.994,1.733,2.429,2.005,8.441
Product_6430,0.758,0.736,1.186,1.041,0.909
Product_6431,4.222,1.193,0.748,1.653,1.474
Product_6432,4.585,2.302,1.47,0.973,3.29
Product_6435,4.9,1.257,0.624,1.531,1.201
Product_6436,0.82,0.689,1.231,1.092,0.927
Product_6437,3.12,1.01,1.808,0.859,1.567
Product_6438,0.728,0.94,0.71,2.435,1.624
Product_6441,1.315,2.349,1.368,0.767,2.465
Product_6442,2.325,2.282,1.025,1.853,4.332
Product_6443,3.955,2.023,2.063,2.003,8.36
Product_6446,0.994,2.243,1.287,2.145,6.187
Product_6449,1.24,0.579,0.843,1.477,0.721
Product_6451,3.396,2.362,0.7,0.912,1.507
Product_6454,4.65,2.128,2.221,1.155,5.454
Product_6456,4.701,1.027,2.4,1.01,2.489
Product_6460,0.657,1.059,1.323,2.431,3.408
Product_6465,4.952,1.1,1.858,1.211,2.474
Product_6466,2.281,2.243,1.897,0.933,3.969
Product_6469,1.641,1.567,2.038,0.998,3.188
Product_6470,4.307,2.443,1.694,2.431,10.056
Product_6471,2.664,0.918,0.696,1.137,0.727
Product_6472,0.763,0.735,1.506,1.935,2.143
Product_6480,3.48,0.636,1.333,1.528,1.296
Product_6483,4.27,1.313,2.209,1.241,3.598
Product_6485,3.97,2.092,0.918,1.206,2.318
Product_6487,1.039,1.773,2.005,0.944,3.358
Product_6488,1.725,2.319,1.008,1.569,3.667
Product_6489,0.981,1.515,1.125,1.982,3.378
Product_6493,4.949,2.406,2.426,0.788,4.598
Product_6494,3.304,1.791,1.15,2.312,4.762
Product_6495,4.798,1.817,0.742,2.202,2.97
Product_6496,1.623,0.642,0.829,0.827,0.441
Product_6498,2.24,1.037,1.72,1.387,2.474
Product_6500,2.698,1.083,1.612,0.604,1.053
Product_6504,0.612,1.361,0.698,0.58,0.551
Product_6506,1.878,1.234,2.044,0.982,2.476
Product_6507,4.489,1.878,2.345,0.695,3.062
Product_6509,0.923,0.533,1.335,2.408,1.715
Product_6510,3.034,1.593,1.702,1.758,4.766
Product_6512,3.132,2.316,1.436,2.472,8.219
Product_6513,3.032,0.871,0.875,0.593,0.452
Product_6514,4.843,2.009,2.205,0.996,4.41
Product_6516,2.659,1.939,2.422,1.421,6.67
Product_6517,3.532,1.101,1.137,1.486,1.86
Product_6519,1.145,2.08,0.911,0.626,1.186
Product_6522,0.713,1.791,0.961,1.71,2.944
Product_6523,3.049,2.277,1.349,0.751,2.307
Product_6528,3.303,1.014,1.371,0.535,0.744
Product_6530,3.384,0.852,1.563,1.746,2.325
Product_6532,2.237,0.755,0.797,2.313,1.392
Product_6533,4.079,2.474,1.798,1.099,4.889
Product_6535,1.116,0.701,1.504,1.995,2.106
Product_6537,1.975,0.679,1.643,1.361,1.518
Product_6538,3.298,2.155,0.887,2.378,4.546
Product_6539,3.829,0.756,1.028,2.158,1.677
Product_6540,1.961,0.741,2.3,0.689,1.174
Product_6544,0.818,0.873,1.983,1.756,3.041
Product_6547,1.88,1.625,1.207,1.381,2.708
Product_6549,3.436,1.278,0.965,1.59,1.961
Product_6551,0.504,1.421,1.711,1.588,3.862
Product_6553,3.093,1.562,2.133,1.388,4.626
Product_6554,1.026,1.314,1.166,2.373,3.635
Product_6556,4.422,0.567,2.033,1.491,1.72
Product_6557,2.967,1.161,1.249,0.673,0.976
Product_6564,4.888,1.386,1.962,2.433,6.619
Product_6565,3.529,2.165,1.331,1.725,4.973
Product_6569,1.16,2.437,2.199,0.631,3.382
Product_6570,1.024,1.757,1.825,1.659,5.32
Product_6572,0.908,0.689,1.376,1.088,1.032
Product_6573,4.162,2.439,2.459,1.839,11.029
Product_6575,1.82,2.149,0.798,2.455,4.211
Product_6576,4.224,1.718,1.138,1.957,3.826
Product_6578,1.66,1.793,1.118,2.132,4.271
Product_6579,1.846,1.829,0.703,0.716,0.922
Product_6583,1.804,0.728,1.311,0.69,0.659
Product_6584,0.545,1.211,1.985,1.579,3.796
Product_6585,0.719,1.206,2.204,2.132,5.666
Product_6589,2.812,1.113,0.501,2.014,1.123
Product_6591,3.941,0.656,1.17,1.187,0.911
Product_6593,4.29,1.317,1.174,2.326,3.597
Product_6594,1.678,1.944,1.639,1.404,4.474
Product_6595,2.112,1.4,0.825,1.285,1.484
Product_6598,4.168,1.607,0.527,1.356,1.148
Product_6599,1.17,0.938,1.016,1.071,1.02
Product_6601,2.112,0.55,1.861,1.659,1.7
Product_6606,2.891,1.033,0.578,2.493,1.49
Product_6611,4.57,1.626,1.298,1.676,3.535
Product_6612,3.797,2.02,2.103,0.572,2.428
Product_6619,3.126,0.955,1.571,1.404,2.107
Product_6623,3.362,1.584,2.445,2.357,9.13
Product_6630,2.188,2.432,1.374,1.335,4.459
Product_6633,0.988,2.309,2.112,0.675,3.29
Product_6634,2.837,2.038,1.259,1.091,2.797
Product_6635,0.521,0.951,1.031,1.498,1.469
Product_6637,0.632,1.647,0.607,2.124,2.123
Product_6638,0.567,1.89,1.845,2.014,7.021
Product_6641,2.668,0.722,1.015,1.823,1.336
Product_6643,4.274,1.685,1.444,1.771,4.31
Product_6644,4.449,0.955,1.104,2.138,2.256
Product_6649,3.578,0.529,1.937,0.531,0.544
Product_6650,2.042,1.488,1.197,2.152,3.832
Product_6651,1.294,0.52,1.31,2.344,1.597
Product_6652,3.603,1.449,2.234,1.792,5.801
Product_6653,4.473,2.473,1.314,1.624,5.279
Product_6656,1.004,0.825,2.419,1.116,2.228
Product_6657,3.586,1.02,2.234,2.295,5.232
Product_6658,0.859,1.705,1.583,2.113,5.703
Product_6659,2.641,0.567,1.301,1.024,0.755
Product_6664,2.333,0.598,0.645,2.114,0.816
Product_6668,3.692,0.973,2.455,1.297,3.1
Product_6670,1.076,2.103,0.661,2.293,3.19
Product_6672,1.442,2.313,2.381,1.711,9.422
Product_6675,2.881,1.721,0.745,2.135,2.737
Product_6679,3.485,1.696,2.34,0.74,2.935
Product_6681,4.292,1.134,1.975,2.294,5.138
Product_6683,3.481,2.123,2.496,1.068,5.658
Product_6685,1.662,2.181,1.398,1.067,3.253
Product_6686,1.525,1.761,1.439,1.29,3.269
Product_6691,4.91,2.379,0.987,2.149,5.047
Product_6693,1.506,0.678,0.667,1.998,0.903
Product_6695,1.903,1.672,1.491,1.044,2.601
Product_6696,0.851,1.045,1.249,0.73,0.954
Product_6697,1.811,1.998,2.166,2.234,9.668
Product_6700,4.714,1.028,0.564,2.059,1.193
Product_6701,0.547,1.327,2.287,1.989,6.037
Product_6704,1.845,2.153,0.813,0.703,1.23
Product_6706,2.08,2.295,1.49,1.918,6.557
Product_6707,2.504,0.884,1.965,1.628,2.828
Product_6708,2.287,1.452,2.024,1.774,5.212
Product_6709,1.445,1.198,2.41,2.092,6.039
Product_6710,2.003,0.683,1.618,0.699,0.773
Product_6713,2.472,2.208,1.981,1.319,5.77
Product_6714,4.152,2.357,0.702,1.903,3.149
Product_6715,2.276,2.344,1.652,1.408,5.451
Product_6717,3.67,1.642,1.899,1.254,3.908
Product_6718,4.32,0.503,2.322,2.098,2.449
Product_6720,3.156,1.426,0.596,1.261,1.071
Product_6722,3.325,2.365,1.16,0.826,2.265
Product_6728,2.086,1.56,1.559,2.066,5.024
Product_6729,4.627,0.828,0.544,0.575,0.259
Product_6730,2.023,2.337,1.206,0.856,2.413
Product_6734,0.723,1.722,1.686,2.317,6.726
Product_6735,1.568,2.429,1.504,2.347,8.572
Product_6738,1.504,1.911,1.767,1.662,5.611
Product_6742,0.533,0.657,0.749,1.43,0.704
Product_6744,0.927,1.218,2.35,1.948,5.577
Product_6745,1.377,2.327,0.836,1.876,3.649
Product_6746,4.837,2.328,0.862,1.691,3.395
Product_6748,4.76,1.692,1.068,2.114,3.822
Product_6751,2.669,1.238,0.686,0.968,0.822
Product_6752,3.686,0.557,0.792,1.072,0.473
Product_6757,4.718,1.964,0.776,2.024,3.085
Product_6758,0.601,1.4,2.207,0.745,2.302
Product_6759,4.624,1.695,1.303,1.647,3.637
Product_6761,4.371,1.221,0.643,1.216,0.955
Product_6764,2.734,1.499,1.895,1.952,5.545
Product_6765,0.639,0.644,0.977,2.444,1.537
Product_6766,3.591,2.28,1.973,1.097,4.933
Product_6770,3.324,0.793,0.66,0.811,0.424
Product_6771,1.824,0.995,2.087,1.802,3.742
Product_6772,1.576,1.758,1.447,2.014,5.121
Product_6773,4.092,2.0,0.634,1.598,2.027
Product_6774,2.735,2.004,0.748,1.744,2.613
Product_6775,1.775,2.48,0.592,2.004,2.945
Product_6776,3.657,0.747,1.886,1.252,1.764
Product_6777,0.81,1.893,1.274,1.352,3.261
Product_6779,1.064,0.837,1.029,1.159,0.999
Product_6780,0.544,2.479,1.183,2.375,6.968
Product_6781,0.574,1.356,0.517,1.972,1.383
Product_6782,1.188,2.336,1.941,0.971,4.404
Product_6783,3.45,1.426,1.261,1.803,3.241
Product_6785,3.615,1.725,2.021,1.832,6.388
Product_6787,4.054,1.952,1.197,1.851,4.325
Product_6788,1.879,1.019,1.41,1.431,2.056
Product_6790,1.921,1.234,1.783,1.049,2.308
Product_6792,4.809,1.913,1.048,2.382,4.776
Product_6793,3.686,2.339,2.208,1.255,6.483
Product_6795,4.976,1.197,1.444,1.213,2.098
Product_6796,3.328,0.6,0.544,1.387,0.453
Product_6797,3.442,0.698,0.857,1.365,0.816
Product_6799,1.811,1.247,2.339,0.786,2.294
Product_6809,2.154,1.742,2.243,0.815,3.184
Product_6810,4.725,1.621,1.727,1.089,3.05
Product_6813,0.985,2.497,0.908,1.264,2.865
Product_6818,1.298,1.026,2.112,0.777,1.683
Product_6822,1.409,1.202,2.009,2.065,4.987
Product_6824,2.801,2.146,2.221,1.95,9.295
Product_6827,1.88,0.82,1.747,1.067,1.528
Product_6828,0.892,1.71,1.177,0.929,1.87
Product_6829,4.785,2.282,2.456,1.423,7.973
Product_6830,3.384,1.574,1.455,1.042,2.387
Product_6831,2.501,1.219,0.769,1.328,1.244
Product_6832,0.582,2.186,0.661,1.629,2.352
Product_6833,4.656,2.375,1.688,1.592,6.386
Product_6834,2.842,1.659,1.304,1.192,2.579
Product_6840,0.534,1.16,1.324,0.835,1.281
Product_6843,2.283,2.34,1.719,2.394,9.631
Product_6844,3.336,2.319,1.495,1.05,3.639
Product_6845,4.464,2.247,0.518,2.265,2.637
Product_6847,3.077,1.969,0.771,0.712,1.082
Product_6849,4.836,1.277,0.934,1.7,2.028
Product_6850,3.421,1.776,1.481,1.555,4.09
Product_6851,4.871,1.057,2.391,2.248,5.681
Product_6853,1.751,1.493,0.536,2.419,1.937
Product_6855,3.336,1.36,1.008,1.153,1.58
Product_6856,0.888,0.672,2.379,1.011,1.616
Product_6859,1.213,1.812,2.241,1.778,7.222
Product_6860,4.437,2.358,0.784,1.112,2.055
Product_6861,3.271,1.561,2.492,2.188,8.512
Product_6862,1.149,1.05,1.763,1.864,3.451
Product_6869,4.904,1.265,2.439,1.278,3.942
Product_6872,1.075,0.525,1.664,0.565,0.493
Product_6874,3.849,0.877,0.519,1.072,0.488
Product_6876,3.839,2.115,2.105,1.407,6.263
Product_6877,2.516,0.814,2.183,1.452,2.579
Product_6878,3.924,2.483,2.4,0.854,5.092
Product_6879,4.881,1.273,0.847,1.712,1.847
Product_6884,1.012,2.432,1.179,1.928,5.529
Product_6885,4.407,2.287,1.959,1.961,8.781
Product_6887,3.396,0.928,0.907,1.329,1.119
Product_6888,2.853,1.351,1.014,0.931,1.275
Product_6890,4.186,2.015,2.129,1.618,6.939
Product_6893,4.805,1.204,1.481,0.962,1.715
Product_6894,3.348,1.444,2.08,1.114,3.346
Product_6895,1.821,1.549,0.732,0.778,0.883
Product_6896,4.287,1.288,0.633,2.487,2.027
Product_6899,3.207,2.332,2.115,2.472,12.194
Product_6900,3.824,0.773,2.117,2.5,4.092
Product_6901,0.902,0.596,2.249,0.982,1.318
Product_6902,3.634,1.362,0.697,2.302,2.186
Product_6903,3.463,1.465,0.946,1.852,2.566
Product_6904,3.58,1.44,1.1,1.624,2.574
Product_6905,1.176,1.151,2.403,0.821,2.271
Product_6907,3.826,1.236,0.743,0.515,0.473
Product_6908,3.634,0.881,1.299,1.184,1.355
Product_6910,3.8,0.786,1.146,2.065,1.861
Product_6911,4.001,1.599,1.92,1.746,5.362
Product_6915,1.992,2.167,2.358,2.039,10.419
Product_6920,1.315,1.895,0.878,1.127,1.875
Product_6923,2.198,0.836,1.948,2.291,3.731
Product_6927,4.073,1.841,0.899,0.857,1.417
Product_6931,2.027,1.929,2.16,0.984,4.1
Product_6932,4.807,2.421,1.244,2.05,6.176
Product_6934,3.135,0.74,0.988,1.313,0.96
Product_6941,3.288,2.454,0.757,2.448,4.547
Product_6942,4.387,2.076,1.11,1.45,3.342
Product_6946,2.799,2.009,1.737,1.231,4.293
Product_6949,2.093,1.992,2.354,1.313,6.157
Product_6950,2.448,2.333,2.243,1.597,8.355
Product_6951,0.535,0.749,1.898,2.304,3.273
Product_6952,4.927,2.09,2.191,1.512,6.924
Product_6953,1.161,0.58,2.272,1.41,1.858
Product_6954,1.729,1.161,2.483,1.718,4.952
Product_6956,4.879,1.712,0.77,1.256,1.655
Product_6958,1.157,0.966,2.032,1.348,2.646
Product_6962,1.574,0.851,0.509,1.251,0.542
Product_6964,2.814,2.396,1.637,1.534,6.014
Product_6965,2.914,2.072,0.864,1.128,2.018
Product_6966,3.793,1.107,2.064,1.407,3.217
Product_6967,3.047,1.007,0.787,1.102,0.874
Product_6968,4.091,1.384,1.843,1.974,5.036
Product_6969,1.094,2.084,1.273,2.144,5.689
Product_6970,3.945,2.482,2.036,0.622,3.142
Product_6971,2.379,0.59,1.698,1.595,1.598
Product_6973,0.947,1.691,1.586,1.461,3.918
Product_6974,1.215,1.29,0.936,1.474,1.779
Product_6976,1.69,0.923,1.075,1.008,1.0
Product_6980,1.319,0.718,0.839,1.208,0.728
Product_6983,4.217,1.48,1.163,1.383,2.381
Product_6984,1.644,1.098,1.423,1.802,2.815
Product_6986,1.841,0.527,2.5,2.234,2.943
Product_6991,2.025,1.438,2.268,0.989,3.224
Product_6992,2.905,2.136,1.866,1.703,6.789
Product_6994,0.629,2.45,2.218,0.837,4.547
Product_6995,1.204,2.13,0.822,0.632,1.107
Product_6998,0.852,2.013,2.392,2.335,11.244
Product_7001,2.565,1.092,0.967,0.974,1.028
Product_7003,1.497,1.465,2.394,1.609,5.644
Product_7005,1.53,1.876,2.097,2.121,8.342
Product_7006,2.722,1.423,1.857,0.894,2.362
Product_7009,4.085,1.546,2.329,1.547,5.571
Product_7011,4.815,0.627,0.829,2.063,1.072
Product_7013,2.945,2.042,1.08,1.818,4.008
Product_7015,1.038,2.242,1.747,2.423,9.49
Product_7016,2.97,0.681,2.01,2.326,3.187
Product_7018,0.548,0.503,2.027,1.94,1.977
Product_7021,4.849,1.713,1.624,1.988,5.532
Product_7022,4.596,1.817,1.337,2.062,5.01
